condition,variant,mode,kind,block,position,sequence,prove_s,verify_ms,assembly_ms,process_s,instructions,memory_cells,log_mem,xor,mul,committed_cells,proof_bytes,max_rss_bytes,peak_footprint_bytes,execution_s,witness_build_s,commitment_s,bus_s,constraints_s,opening_s,other_s,four_major_proving_stages_s,prove_after_execution_and_build_s,phase_execute_ms,phase_build_ms,phase_transcript_setup_ms,phase_commit_ms,phase_bus_ms,phase_constraints_ms,phase_claim_prep_ms,phase_reduction_ms,phase_pcs_open_ms,phase_finalize_ms,phase_internal_total_ms,phase_internal_residual_ms,phase_outer_prove_residual_ms,phase_outer_timer_resolution_ms,log,log_sha256
cse_dce/rlp,cse_dce,rlp,measured,60,1,181,7.143885,303.49,1030.984,8.781374667,8462089,8456073,24,6722637,1739319,207621052,835712,44138741760,44158418624,0.786403208,0.704602125,1.91944025,2.0996185,0.413793666,1.115072959,0.104954292,5.547925375,5.652879667,786.403208,704.602125,0.004,1919.44025,2099.6185,413.793666,0.020208,2.195292,1115.072959,0.006084,7041.179458,0.023166,102.705542,0.001,owner_state/results/collect-20260915T094023087152Z/181-measured-60-cse_dce-rlp.log,464be7f63ce64291b034679d9c865a9290800228d097f1b2213a038b329fccc7
cse_dce/ssz,cse_dce,ssz,measured,60,2,182,7.030891,298.615,1024.451,8.655271667,8482697,8476896,24,6592617,1889947,207621052,836384,44082298880,44101975720,0.796223875,0.709851167,1.79308425,2.079034459,0.427207292,1.119462792,0.106027165,5.418788793,5.524815958,796.223875,709.851167,0.004375,1793.08425,2079.034459,427.207292,0.021042,2.104709,1119.462792,0.004291,6927.021583,0.023331,103.869417,0.001,owner_state/results/collect-20260915T094023087152Z/182-measured-60-cse_dce-ssz.log,6aad8da873844834489a5978aa533718f6905e4f6e1cfc03c5738d485ff1cb8b
cse_dce/direct,cse_dce,direct,measured,60,3,183,6.408877,153.165,517.731,7.286667792,7498510,7492965,23,5954835,1543542,182455228,834752,41414770688,41433036512,0.429969958,0.581837417,1.794496959,1.936842333,0.429499833,1.125551667,0.110678833,5.286390792,5.397069625,429.969958,581.837417,0.004167,1794.496959,1936.842333,429.499833,0.034042,2.1315,1125.551667,0.004375,6300.395458,0.023207,108.481542,0.001,owner_state/results/collect-20260915T094023087152Z/183-measured-60-cse_dce-direct.log,687bdd8181e116c80899683e99f22465ce9f80961161f2639b98b6b3141bb3fa
cse_dce/rlp,cse_dce,rlp,measured,61,1,184,7.08096,301.709,1022.78,8.702415917,8462089,8456073,24,6722637,1739319,207621052,835712,44148736000,44168412864,0.78158725,0.709124042,1.816792625,2.085666834,0.42948475,1.15198275,0.106321749,5.483926959,5.590248708,781.58725,709.124042,0.004292,1816.792625,2085.666834,429.48475,0.025292,2.293583,1151.98275,0.004584,6976.992209,0.026207,103.967791,0.001,owner_state/results/collect-20260915T094023087152Z/184-measured-61-cse_dce-rlp.log,a29ff935ad0ac1b2d8e24811981a94007f50b4205a271c9e30d15a9e95d45222
cse_dce/ssz,cse_dce,ssz,measured,61,2,185,7.056102,301.666,1026.46,8.686087458,8482697,8476896,24,6592617,1889947,207621052,836384,44082298880,44102024944,0.786617542,0.717193583,1.799756708,2.093984583,0.428228125,1.125226708,0.105094751,5.447196124,5.552290875,786.617542,717.193583,0.004416,1799.756708,2093.984583,428.228125,0.021875,2.165459,1125.226708,0.005917,6953.228333,0.023417,102.873667,0.001,owner_state/results/collect-20260915T094023087152Z/185-measured-61-cse_dce-ssz.log,e07e9dda9804f4ca85b2a321f08db08dfc9cd4995cc257c74ace118b445caf0d
cse_dce/direct,cse_dce,direct,measured,61,3,186,6.394623,151.79,537.039,7.288082292,7498510,7492965,23,5954835,1543542,182455228,834752,41413263360,41431545592,0.430769208,0.585133125,1.789781125,1.941750625,0.430696,1.104407292,0.112085625,5.266635042,5.378720667,430.769208,585.133125,0.004541,1789.781125,1941.750625,430.696,0.0195,2.009666,1104.407292,0.004834,6284.595375,0.019459,110.027625,0.001,owner_state/results/collect-20260915T094023087152Z/186-measured-61-cse_dce-direct.log,45db7e582e65162569646171237707e4f8fc49576d65c0fd072f8416081e0525
cse_dce/ssz,cse_dce,ssz,measured,62,1,187,7.144783,297.496,1033.268,8.778525042,8482697,8476896,24,6592617,1889947,207621052,836384,44120948736,44140642008,0.790786291,0.713896333,1.875122166,2.093167375,0.416147667,1.147659375,0.108003793,5.532096583,5.640100376,790.786291,713.896333,0.005167,1875.122166,2093.167375,416.147667,0.015667,2.179333,1147.659375,0.0065,7039.008333,0.022459,105.774667,0.001,owner_state/results/collect-20260915T094023087152Z/187-measured-62-cse_dce-ssz.log,d5e85b98841eb43fdda2ff5a64bfa99b7a7893ebf5f549cbdbe84ebce1cbebef
cse_dce/rlp,cse_dce,rlp,measured,62,2,188,7.046705,302.993,1024.427,8.677045625,8462089,8456073,24,6722637,1739319,207621052,835712,44145360896,44165070576,0.788549875,0.71154625,1.78816125,2.079535292,0.440332417,1.134602958,0.103976958,5.442631917,5.546608875,788.549875,711.54625,0.004416,1788.16125,2079.535292,440.332417,0.020208,2.114791,1134.602958,0.006542,6944.900333,0.026334,101.804667,0.001,owner_state/results/collect-20260915T094023087152Z/188-measured-62-cse_dce-rlp.log,9a68b336eb9c06ff95bd70d422c5a4920bd786521895c58b7a0aa0e7b06ed7e8
cse_dce/direct,cse_dce,direct,measured,62,3,189,6.415149,168.528,521.189,7.305336583,7498510,7492965,23,5954835,1543542,182455228,834752,41413558272,41431791280,0.428024875,0.578412625,1.79603,1.936646333,0.442173083,1.119997042,0.113865042,5.294846458,5.4087115,428.024875,578.412625,0.005167,1796.03,1936.646333,442.173083,0.015833,2.437333,1119.997042,0.005833,6303.769792,0.021668,111.379208,0.001,owner_state/results/collect-20260915T094023087152Z/189-measured-62-cse_dce-direct.log,f009ea213f44b2ff58afdcfb1fe39e76be165b4a29133e64b82979eea60f9f75
cse_dce/rlp,cse_dce,rlp,measured,63,1,190,7.061633,296.223,1027.932,8.683498625,8462089,8456073,24,6722637,1739319,207621052,835712,44209373184,44228951624,0.779616917,0.709388333,1.828537375,2.083426917,0.4260285,1.129553292,0.105081666,5.467546084,5.57262775,779.616917,709.388333,0.004416,1828.537375,2083.426917,426.0285,0.02,2.153083,1129.553292,0.003958,6958.754834,0.022043,102.878166,0.001,owner_state/results/collect-20260915T094023087152Z/190-measured-63-cse_dce-rlp.log,0b22cf3ccecc8f6bcf6e7f31319746f1af779885ff25a56faac9510acc545959
cse_dce/direct,cse_dce,direct,measured,63,2,191,6.422964,153.581,520.72,7.298413292,7498510,7492965,23,5954835,1543542,182455228,834752,41416523776,41434806008,0.432176167,0.582582958,1.798282917,1.943579542,0.431171792,1.122208375,0.112962249,5.295242626,5.408204875,432.176167,582.582958,0.004583,1798.282917,1943.579542,431.171792,0.018125,2.014458,1122.208375,0.00425,6312.066166,0.022999,110.897834,0.001,owner_state/results/collect-20260915T094023087152Z/191-measured-63-cse_dce-direct.log,0c2b726810c68494fb880d41e2dd065f7e85e93e9dd240c8c9717efaed6d6cee
cse_dce/ssz,cse_dce,ssz,measured,63,3,192,7.02842,300.135,1030.104,8.654820166,8482697,8476896,24,6592617,1889947,207621052,836384,44099141632,44118851288,0.794677958,0.711091,1.800357584,2.073008792,0.418216292,1.12675525,0.104313124,5.418337918,5.522651042,794.677958,711.091,0.00425,1800.357584,2073.008792,418.216292,0.023875,2.309084,1126.75525,0.005458,6926.473667,0.024124,101.946333,0.001,owner_state/results/collect-20260915T094023087152Z/192-measured-63-cse_dce-ssz.log,031f28f4c9ca3cd839945e1c888d297f0f4108a2bd0b32215852975e9dccb67b
cse_dce/direct,cse_dce,direct,measured,64,1,193,6.427692,151.995,521.524,7.305588375,7498510,7492965,23,5954835,1543542,182455228,834752,41411723264,41430038312,0.434958208,0.6012205,1.814661625,1.911810042,0.434753083,1.116968042,0.1133205,5.278192792,5.391513292,434.958208,601.2205,0.004792,1814.661625,1911.810042,434.753083,0.017625,2.183208,1116.968042,0.005042,6316.6075,0.025333,111.0845,0.001,owner_state/results/collect-20260915T094023087152Z/193-measured-64-cse_dce-direct.log,2978a35a0766ff711145479afd8c2c115887eecd23ffe60f4d62d5e5fab6509a
cse_dce/ssz,cse_dce,ssz,measured,64,2,194,7.074686,300.197,1025.191,8.697070875,8482697,8476896,24,6592617,1889947,207621052,836384,44083707904,44103417560,0.789535833,0.707294042,1.804349167,2.071424417,0.486297417,1.112382708,0.103402416,5.474453709,5.577856125,789.535833,707.294042,0.004541,1804.349167,2071.424417,486.297417,0.014083,2.159916,1112.382708,0.014042,6973.500416,0.02425,101.185584,0.001,owner_state/results/collect-20260915T094023087152Z/194-measured-64-cse_dce-ssz.log,39f11e93997e132d53fb661c3dd025080eb93ffc8dacf2f938696c863dd421a2
cse_dce/rlp,cse_dce,rlp,measured,64,3,195,7.070974,301.478,1028.331,8.710639417,8462089,8456073,24,6722637,1739319,207621052,835712,44140331008,44160040688,0.799184125,0.713415291,1.809904833,2.08749925,0.426515958,1.126201917,0.108252626,5.450121958,5.558374584,799.184125,713.415291,0.004875,1809.904833,2087.49925,426.515958,0.018958,2.404292,1126.201917,0.003875,6965.176875,0.023501,105.797125,0.001,owner_state/results/collect-20260915T094023087152Z/195-measured-64-cse_dce-rlp.log,a95dca918c3976b311b4ba447ebabe757162f7fd965e151f5701efc178ca6433
cse_dce/ssz,cse_dce,ssz,measured,65,1,196,7.058669,301.067,1030.817,8.69374675,8482697,8476896,24,6592617,1889947,207621052,836384,44091146240,44110806720,0.790878083,0.707670625,1.790518959,2.103143625,0.444923458,1.117646083,0.103888167,5.456232125,5.560120292,790.878083,707.670625,0.005417,1790.518959,2103.143625,444.923458,0.021458,2.2775,1117.646083,0.006291,6957.11525,0.023751,101.55375,0.001,owner_state/results/collect-20260915T094023087152Z/196-measured-65-cse_dce-ssz.log,fb6048fd67330d2319c1002036c4ac4051255bc8d9e72a97e137b6a74687f541
cse_dce/direct,cse_dce,direct,measured,65,2,197,6.431913,152.514,525.533,7.313987208,7498510,7492965,23,5954835,1543542,182455228,834752,41414000640,41432250056,0.433351666,0.584280958,1.805696125,1.962908209,0.428807875,1.104117875,0.112750292,5.301530084,5.414280376,433.351666,584.280958,0.004,1805.696125,1962.908209,428.807875,0.021792,2.261417,1104.117875,0.005041,6321.479458,0.0245,110.433542,0.001,owner_state/results/collect-20260915T094023087152Z/197-measured-65-cse_dce-direct.log,e024585e8eb25bbd51bf9ff4d99d69fc25290bdb2979e165e7b8c4799c487521
cse_dce/rlp,cse_dce,rlp,measured,65,3,198,7.146168,301.136,1033.382,8.782276542,8462089,8456073,24,6722637,1739319,207621052,835712,44142051328,44161761008,0.787162542,0.715206625,1.897902417,2.100259625,0.417982208,1.123139541,0.104515042,5.539283791,5.643798833,787.162542,715.206625,0.004541,1897.902417,2100.259625,417.982208,0.020125,2.177084,1123.139541,0.01025,7043.886792,0.021834,102.281208,0.001,owner_state/results/collect-20260915T094023087152Z/198-measured-65-cse_dce-rlp.log,190b1d6c444d6c8c610177790070de240a3738bbaac9d1d9d182fbcce3a7060d
cse_dce/direct,cse_dce,direct,measured,66,1,199,6.399736,151.996,523.003,7.277302917,7498510,7492965,23,5954835,1543542,182455228,834752,41413738496,41432020728,0.432248208,0.583420041,1.822335917,1.934614625,0.412721459,1.098865084,0.115530666,5.268537085,5.384067751,432.248208,583.420041,0.004333,1822.335917,1934.614625,412.721459,0.026167,2.121125,1098.865084,0.004666,6286.383292,0.021667,113.352708,0.001,owner_state/results/collect-20260915T094023087152Z/199-measured-66-cse_dce-direct.log,fa1835e2f291cd3d8f5a32a41cbe6f5d27cc873827340ff3e4c6b0d52114d9af
cse_dce/rlp,cse_dce,rlp,measured,66,2,200,7.027883,301.624,1030.924,8.665745,8462089,8456073,24,6722637,1739319,207621052,835712,44142592000,44162318088,0.791323542,0.708361125,1.793069292,2.076977875,0.424367834,1.129579416,0.104203916,5.423994417,5.528198333,791.323542,708.361125,0.00475,1793.069292,2076.977875,424.367834,0.016791,2.176,1129.579416,0.009667,6925.908917,0.022625,101.974083,0.001,owner_state/results/collect-20260915T094023087152Z/200-measured-66-cse_dce-rlp.log,56be3641c6886f3e0e02f30c82d0655713e7e62dddaea30c13d8cc479bb767d3
cse_dce/ssz,cse_dce,ssz,measured,66,3,201,7.072111,299.284,1030.424,8.702971083,8482697,8476896,24,6592617,1889947,207621052,836384,44083920896,44103646960,0.785011792,0.709340583,1.799209917,2.092426333,0.431754792,1.151790375,0.102577208,5.475181417,5.577758625,785.011792,709.340583,0.00425,1799.209917,2092.426333,431.754792,0.020417,2.124875,1151.790375,0.006083,6971.714708,0.025291,100.396292,0.001,owner_state/results/collect-20260915T094023087152Z/201-measured-66-cse_dce-ssz.log,a3b8d32dde511e8acedf93a2795eed527ba777205011ecab19791e7a939aaf0a
cse_dce/rlp,cse_dce,rlp,measured,67,1,202,7.031335,297.224,1029.627,8.653406125,8462089,8456073,24,6722637,1739319,207621052,835712,44142428160,44162088616,0.77630225,0.708464708,1.800367541,2.099767834,0.426414958,1.1160455,0.103972209,5.442595833,5.546568042,776.30225,708.464708,0.005083,1800.367541,2099.767834,426.414958,0.019333,2.351333,1116.0455,0.009708,6929.772084,0.023836,101.562916,0.001,owner_state/results/collect-20260915T094023087152Z/202-measured-67-cse_dce-rlp.log,d8381665f28d041d2dc9ad7826e04a09121d060d764fe2d53840b6fc4f9b366c
cse_dce/direct,cse_dce,direct,measured,67,2,203,6.493045,151.148,519.19,7.358757459,7498510,7492965,23,5954835,1543542,182455228,834752,41413525504,41431807736,0.430554042,0.585707041,1.878542,1.937061292,0.434241458,1.112305667,0.1146335,5.362150417,5.476783917,430.554042,585.707041,0.0045,1878.542,1937.061292,434.241458,0.020583,2.173416,1112.305667,0.004459,6380.638209,0.023751,112.406791,0.001,owner_state/results/collect-20260915T094023087152Z/203-measured-67-cse_dce-direct.log,2636a5a3d24c0546d5675325f92beed4aa4e4eecea06a0145d68722a56852633
cse_dce/ssz,cse_dce,ssz,measured,67,3,204,7.012762,300.078,1020.832,8.630343375,8482697,8476896,24,6592617,1889947,207621052,836384,44086689792,44106399448,0.797377958,0.710875834,1.786421958,2.093706041,0.422175417,1.099836125,0.102368667,5.402139541,5.504508208,797.377958,710.875834,0.004125,1786.421958,2093.706041,422.175417,0.024125,2.24,1099.836125,0.006209,6912.688917,0.021125,100.073083,0.001,owner_state/results/collect-20260915T094023087152Z/204-measured-67-cse_dce-ssz.log,3a5597b8c42fa59acf7ea26139c1543ce62e6dbfc5c01431b75f9ed49936e20a
cse_dce/direct,cse_dce,direct,measured,68,1,205,6.339155,151.577,522.269,7.213207584,7498510,7492965,23,5954835,1543542,182455228,834752,41413623808,41431922448,0.438092541,0.584381958,1.74206,1.921911708,0.432866,1.107713166,0.112129627,5.204550874,5.316680501,438.092541,584.381958,0.004416,1742.06,1921.911708,432.866,0.022583,2.375375,1107.713166,0.00425,6229.451959,0.019962,109.703041,0.001,owner_state/results/collect-20260915T094023087152Z/205-measured-68-cse_dce-direct.log,56dad5f6b4df58da257c830b051b6131878c7ff64e7d25de8ef332fb834c8dc6
cse_dce/rlp,cse_dce,rlp,measured,68,2,206,7.074849,302.435,1033.706,8.711374292,8462089,8456073,24,6722637,1739319,207621052,835712,44142231552,44161842784,0.800704166,0.704520084,1.791557042,2.090962958,0.422208666,1.160766875,0.104129209,5.465495541,5.56962475,800.704166,704.520084,0.0045,1791.557042,2090.962958,422.208666,0.017042,2.094791,1160.766875,0.009333,6972.867417,0.02196,101.981583,0.001,owner_state/results/collect-20260915T094023087152Z/206-measured-68-cse_dce-rlp.log,98637e3fb266765baf044e9811e1e18e99710aa3829f4801cc0f1b76658c393f
cse_dce/ssz,cse_dce,ssz,measured,68,3,207,7.050457,301.669,1029.044,8.685400333,8482697,8476896,24,6592617,1889947,207621052,836384,44081627136,44101320384,0.797327458,0.702726833,1.807733083,2.0783305,0.423597417,1.134832791,0.105908918,5.444493791,5.550402709,797.327458,702.726833,0.005125,1807.733083,2078.3305,423.597417,0.016,2.323,1134.832791,0.006833,6946.924292,0.025252,103.532708,0.001,owner_state/results/collect-20260915T094023087152Z/207-measured-68-cse_dce-ssz.log,c2c586c27bd4e9d3eaf56d20ca70273410e2eaacca0d70e6f57e7ed2bc16a04a
cse_dce/rlp,cse_dce,rlp,measured,69,1,208,7.085797,299.803,1032.663,8.718144083,8462089,8456073,24,6722637,1739319,207621052,835712,44142411776,44162088640,0.787207042,0.696249625,1.856165042,2.09348275,0.425868958,1.120375916,0.106447667,5.495892666,5.602340333,787.207042,696.249625,0.004375,1856.165042,2093.48275,425.868958,0.02175,2.186792,1120.375916,0.008959,6981.597042,0.025833,104.199958,0.001,owner_state/results/collect-20260915T094023087152Z/208-measured-69-cse_dce-rlp.log,1bc1e4d6a31743b964e495aec3fe03572a7e2492b0dd67b58a49a4f9b131e47e
cse_dce/ssz,cse_dce,ssz,measured,69,2,209,7.017949,298.905,1030.381,8.643288834,8482697,8476896,24,6592617,1889947,207621052,836384,44080414720,44100124376,0.795363958,0.700657292,1.818394834,2.06992925,0.419102291,1.114059792,0.100441583,5.421486167,5.52192775,795.363958,700.657292,0.004875,1818.394834,2069.92925,419.102291,0.032917,2.388625,1114.059792,0.004875,6919.960958,0.022249,97.988042,0.001,owner_state/results/collect-20260915T094023087152Z/209-measured-69-cse_dce-ssz.log,2a9c702abf77c2c7b940de083fe963eead7abba03b45e03a76c299e40d0b845f
cse_dce/direct,cse_dce,direct,measured,69,3,210,6.370224,153.428,522.109,7.246058334,7498510,7492965,23,5954835,1543542,182455228,834752,41415016448,41433315088,0.4299145,0.598370459,1.77650875,1.916042917,0.421169375,1.114973667,0.113244332,5.228694709,5.341939041,429.9145,598.370459,0.004584,1776.50875,1916.042917,421.169375,0.036791,2.118708,1114.973667,0.003792,6259.169209,0.025666,111.054791,0.001,owner_state/results/collect-20260915T094023087152Z/210-measured-69-cse_dce-direct.log,88d39cbd5ea84cbb0e6dddde4bfd4b3ea8f673f6d6fee5de873e337c5c240541
cse_dce/ssz,cse_dce,ssz,measured,70,1,211,7.016539,298.265,1029.994,8.645240292,8482697,8476896,24,6592617,1889947,207621052,836384,44082610176,44102303424,0.795699,0.710512542,1.794431792,2.076621,0.420822458,1.113682667,0.104769541,5.405557917,5.510327458,795.699,710.512542,0.00475,1794.431792,2076.621,420.822458,0.021125,2.246125,1113.682667,0.003833,6914.068541,0.023249,102.470459,0.001,owner_state/results/collect-20260915T094023087152Z/211-measured-70-cse_dce-ssz.log,4d204eda68170c7e0fe37d86c90a106cf96f6f9563c89f455d891567f30f3446
cse_dce/direct,cse_dce,direct,measured,70,2,212,6.340067,152.806,519.45,7.211637542,7498510,7492965,23,5954835,1543542,182455228,834752,41413459968,41431758608,0.430986458,0.579401916,1.757238083,1.910533125,0.434875292,1.114122958,0.112909168,5.216769458,5.329678626,430.986458,579.401916,0.01025,1757.238083,1910.533125,434.875292,0.0155,2.160791,1114.122958,0.010166,6229.375375,0.020836,110.691625,0.001,owner_state/results/collect-20260915T094023087152Z/212-measured-70-cse_dce-direct.log,c6423bdeda6845859560877fd587c6ced5d3b2ead042fff297f514e0447e3235
cse_dce/rlp,cse_dce,rlp,measured,70,3,213,7.14488,301.974,1030.065,8.779164083,8462089,8456073,24,6722637,1739319,207621052,835712,44142690304,44162268720,0.805745042,0.705951292,1.856282083,2.115425834,0.432232,1.126449958,0.102793791,5.530389875,5.633183666,805.745042,705.951292,0.0045,1856.282083,2115.425834,432.232,0.0225,2.046291,1126.449958,0.009167,7044.189542,0.020875,100.690458,0.001,owner_state/results/collect-20260915T094023087152Z/213-measured-70-cse_dce-rlp.log,48d51408b0ead4987533b3c1309a1a0821401eae2cf8e42ba6c6927c9a35c6ce
cse_dce/direct,cse_dce,direct,measured,71,1,214,6.439759,153.144,521.668,7.315043583,7498510,7492965,23,5954835,1543542,182455228,834752,41413722112,41432037160,0.431529083,0.580962084,1.792306917,1.9300645,0.466990458,1.1243405,0.113565458,5.313702375,5.427267833,431.529083,580.962084,0.0045,1792.306917,1930.0645,466.990458,0.015,2.292833,1124.3405,0.005459,6328.532458,0.021124,111.226542,0.001,owner_state/results/collect-20260915T094023087152Z/214-measured-71-cse_dce-direct.log,baef5459ac111f56e0c98b06b32a5dbcd332cdf82d42f40bcb9740243fc5fcc6
cse_dce/ssz,cse_dce,ssz,measured,71,2,215,7.085681,299.241,1030.203,8.718190584,8482697,8476896,24,6592617,1889947,207621052,836384,44083052544,44102778608,0.801705,0.710879666,1.813295083,2.093894333,0.43324575,1.12763525,0.105025918,5.468070416,5.573096334,801.705,710.879666,0.009625,1813.295083,2093.894333,433.24575,0.01725,2.276625,1127.63525,0.004708,6982.985583,0.022293,102.695417,0.001,owner_state/results/collect-20260915T094023087152Z/215-measured-71-cse_dce-ssz.log,357793eca722267a09e67524765a7065fdb8c7e6d087393f9aacacb8b8f635e6
cse_dce/rlp,cse_dce,rlp,measured,71,3,216,7.037595,300.425,1032.111,8.669773583,8462089,8456073,24,6722637,1739319,207621052,835712,44141592576,44161220216,0.795000916,0.729865458,1.785684083,2.082725584,0.421184333,1.117475125,0.105659501,5.407069125,5.512728626,795.000916,729.865458,0.004625,1785.684083,2082.725584,421.184333,0.020625,2.127292,1117.475125,0.004625,6934.1165,0.023834,103.4785,0.001,owner_state/results/collect-20260915T094023087152Z/216-measured-71-cse_dce-rlp.log,0f7ba355043843f35100af8bbe1f451611eed72176e6877f6856f8a6aa00ec23
cse_dce/ssz,cse_dce,ssz,measured,72,1,217,7.079384,303.084,1029.791,8.7090675,8482697,8476896,24,6592617,1889947,207621052,836384,44079349760,44099075848,0.792914708,0.733910083,1.83918275,2.084479083,0.409559959,1.115737833,0.103599584,5.448959625,5.552559209,792.914708,733.910083,0.004458,1839.18275,2084.479083,409.559959,0.017708,2.107375,1115.737833,0.006042,6977.941416,0.021417,101.442584,0.001,owner_state/results/collect-20260915T094023087152Z/217-measured-72-cse_dce-ssz.log,629e67003b2c02914210ad6060b96d2a9669aa0ce7b96e68b6023fddd938ad23
cse_dce/rlp,cse_dce,rlp,measured,72,2,218,7.062464,301.538,1035.275,8.702015333,8462089,8456073,24,6722637,1739319,207621052,835712,44140986368,44160581192,0.78735575,0.696909125,1.820057458,2.085699291,0.421086167,1.137230666,0.114125543,5.464073582,5.578199125,787.35575,696.909125,0.00625,1820.057458,2085.699291,421.086167,0.0175,2.157958,1137.230666,0.013417,6950.556666,0.023084,111.907334,0.001,owner_state/results/collect-20260915T094023087152Z/218-measured-72-cse_dce-rlp.log,9bc75fe2b055ac7ddf7864c3b0fa1dcd4d3ae1c3812cbd3e21613bd9aed2ac0b
cse_dce/direct,cse_dce,direct,measured,72,3,219,6.397187,153.872,519.035,7.273728333,7498510,7492965,23,5954835,1543542,182455228,834752,41413525504,41431840552,0.431444583,0.572895958,1.798172292,1.934162667,0.430546625,1.117505792,0.112459083,5.280387376,5.392846459,431.444583,572.895958,0.004417,1798.172292,1934.162667,430.546625,0.024459,2.333792,1117.505792,0.004208,6287.1185,0.023707,110.0685,0.001,owner_state/results/collect-20260915T094023087152Z/219-measured-72-cse_dce-direct.log,0c1f8a5e9bcbfc6a7fc2cbf7b2bf9e6de1478f37697463f0996836f18895d208
cse_dce/rlp,cse_dce,rlp,measured,73,1,220,7.050692,299.66,1031.909,8.680009084,8462089,8456073,24,6722637,1739319,207621052,835712,44138250240,44157943512,0.791884792,0.701313167,1.805320584,2.089755208,0.443012875,1.115354792,0.104050582,5.453443459,5.557494041,791.884792,701.313167,0.005209,1805.320584,2089.755208,443.012875,0.021791,2.386458,1115.354792,0.0045,6949.081208,0.021832,101.610792,0.001,owner_state/results/collect-20260915T094023087152Z/220-measured-73-cse_dce-rlp.log,92ace9d8b66606720cc2374fc2371dcc9fa76d7aab2ed72383e6d3cc5e61a678
cse_dce/ssz,cse_dce,ssz,measured,73,2,221,7.166477,304.163,1027.423,8.804504208,8482697,8476896,24,6592617,1889947,207621052,836384,44083150848,44102893320,0.835939,0.707548875,1.857747291,2.083239209,0.431450958,1.144600209,0.105951458,5.517037667,5.622989125,835.939,707.548875,0.004334,1857.747291,2083.239209,431.450958,0.017625,2.467834,1144.600209,0.006834,7063.048458,0.026289,103.428542,0.001,owner_state/results/collect-20260915T094023087152Z/221-measured-73-cse_dce-ssz.log,b7e7df176baffbdb22e404e9b53cfff0c085b8d91664a04aee34fdbd690d6e9f
cse_dce/direct,cse_dce,direct,measured,73,3,222,6.395436,152.115,521.199,7.272452875,7498510,7492965,23,5954835,1543542,182455228,834752,41415868416,41434117832,0.436125416,0.580489792,1.787140083,1.933987583,0.42843525,1.112875667,0.116382209,5.262438583,5.378820792,436.125416,580.489792,0.004334,1787.140083,1933.987583,428.43525,0.022375,2.174666,1112.875667,0.004,6281.283375,0.024209,114.152625,0.001,owner_state/results/collect-20260915T094023087152Z/222-measured-73-cse_dce-direct.log,f59685a9e1d5c8849a007fd1f466be3ad49d4e0ae4aa1fcba22c8c03332707eb
cse_dce/direct,cse_dce,direct,measured,74,1,223,6.415582,150.294,518.109,7.286041208,7498510,7492965,23,5954835,1543542,182455228,834752,41413672960,41431922376,0.435481666,0.58035525,1.808990083,1.935481083,0.415343666,1.128979042,0.11095121,5.288793874,5.399745084,435.481666,580.35525,0.00425,1808.990083,1935.481083,415.343666,0.019625,2.240166,1128.979042,0.004459,6306.9265,0.02721,108.6555,0.001,owner_state/results/collect-20260915T094023087152Z/223-measured-74-cse_dce-direct.log,14055a3412afd9d1558e4ceb6df229637f6ec23658a9d34233f2f79e65042bc3
cse_dce/rlp,cse_dce,rlp,measured,74,2,224,7.026543,299.464,1031.967,8.650408458,8462089,8456073,24,6722637,1739319,207621052,835712,44140871680,44160466504,0.793588625,0.700631167,1.78526875,2.073464041,0.443116625,1.12778925,0.102684542,5.429638666,5.532323208,793.588625,700.631167,0.004625,1785.26875,2073.464041,443.116625,0.014708,2.195333,1127.78925,0.006125,6926.106042,0.026793,100.436958,0.001,owner_state/results/collect-20260915T094023087152Z/224-measured-74-cse_dce-rlp.log,1d8a885431d63ae58f6b8320a5bf3f2103b86e72a2872294f02a7c285a98dc62
cse_dce/ssz,cse_dce,ssz,measured,74,3,225,7.10699,303.42,1022.679,8.733047875,8482697,8476896,24,6592617,1889947,207621052,836384,44082397184,44102106840,0.802456833,0.701202333,1.849358917,2.093715416,0.427527708,1.127484167,0.105244626,5.498086208,5.603330834,802.456833,701.202333,0.004833,1849.358917,2093.715416,427.527708,0.019375,2.293667,1127.484167,0.006042,7004.093292,0.024001,102.896708,0.001,owner_state/results/collect-20260915T094023087152Z/225-measured-74-cse_dce-ssz.log,df6a2366b7fcffa99186d58fcf4628acb074c342bd457094c517365f68d00b83
cse_dce/direct,cse_dce,direct,measured,75,1,226,6.40739,151.756,520.989,7.280506417,7498510,7492965,23,5954835,1543542,182455228,834752,41412509696,41430808336,0.436267792,0.581045625,1.794881584,1.948336958,0.427184875,1.108241542,0.111431624,5.278644959,5.390076583,436.267792,581.045625,0.005,1794.881584,1948.336958,427.184875,0.016042,2.28975,1108.241542,0.004416,6298.2975,0.023916,109.0925,0.001,owner_state/results/collect-20260915T094023087152Z/226-measured-75-cse_dce-direct.log,3ed5a733a509123ad1f879719081a492f2499089e0c2c0bdcb9a7c5437126c8a
